deck_type,player1_bartender,player2_bartender,games,player1_wins,player2_wins,player1_win_rate,average_rounds,appeal_tie_rate,price_tie_rate,comeback_rate,average_switches_per_game
heuristic,Ace,Ace,1021,514,507,0.5034280117531832,11.308521057786484,0.5474623246145851,0.44560886887233675,0.1762977473065622,1.1332027424094024
heuristic,Ace,June,1021,483,538,0.4730656219392752,11.223310479921645,0.31852692206998867,0.12008028623789162,0.1909892262487757,1.0754162585700293
heuristic,Ace,Mara,1021,567,454,0.555337904015671,11.298726738491675,0.31423370319001387,0.2342233009708738,0.1694417238001959,1.091087169441724
heuristic,Ace,Nico,1021,537,484,0.5259549461312438,11.309500489715965,0.3286567939724604,0.18299125313934356,0.20861900097943192,1.1322233104799218
heuristic,Ace,Rae,1021,414,607,0.4054848188050931,11.149853085210578,0.31684820801124386,0.17217146872803935,0.1811949069539667,1.078354554358472
heuristic,Ace,Sol,1021,433,588,0.4240940254652302,11.429970617042116,0.31148243359040273,0.13916023993144816,0.19490695396669933,1.1851126346718903
heuristic,Ace,Theo,1021,551,470,0.5396669931439765,11.083251714005877,0.2999293036408625,0.14536938847649347,0.18707149853085211,1.0763956904995102
heuristic,June,Ace,1020,544,476,0.5333333333333333,11.178431372549019,0.32011927731976847,0.12541659358007368,0.1696078431372549,1.1362745098039215
heuristic,June,June,1020,504,516,0.49411764705882355,10.935294117647059,0.4655728886498117,0.3742155280616819,0.1892156862745098,1.111764705882353
heuristic,June,Mara,1020,475,545,0.46568627450980393,10.95392156862745,0.31415018347802737,0.1627136847757988,0.18333333333333332,1.0696078431372549
heuristic,June,Nico,1020,522,498,0.5117647058823529,11.056862745098039,0.34429863450966486,0.13016492285866288,0.19215686274509805,1.0990196078431373
heuristic,June,Rae,1020,420,600,0.4117647058823529,11.010784313725491,0.2664054848188051,0.14664767162318582,0.19607843137254902,1.0794117647058823
heuristic,June,Sol,1020,492,528,0.4823529411764706,11.03921568627451,0.34760213143872115,0.15381882770870337,0.20392156862745098,1.0647058823529412
heuristic,June,Theo,1020,466,554,0.4568627450980392,10.837254901960785,0.3682829744888728,0.1977564682467885,0.19411764705882353,1.0421568627450981
heuristic,Mara,Ace,1021,514,507,0.5034280117531832,11.313418217433888,0.30456237555190024,0.22500216431477793,0.16454456415279137,1.158667972575906
heuristic,Mara,June,1021,537,484,0.5259549461312438,11.0871694417238,0.32031802120141345,0.16563604240282687,0.20568070519098922,1.098922624877571
heuristic,Mara,Mara,1021,518,503,0.5073457394711067,11.04407443682664,0.5175594182334161,0.440581766583895,0.178256611165524,1.2037218413320274
heuristic,Mara,Nico,1021,421,600,0.41234084231145934,11.127326150832516,0.3141448816125341,0.18730745532963647,0.1802154750244858,1.070519098922625
heuristic,Mara,Rae,1021,482,539,0.4720861900097943,11.036238981390794,0.2870074547390841,0.16950656727014554,0.1890303623898139,1.0999020568070519
heuristic,Mara,Sol,1021,459,562,0.4495592556317336,11.148873653281097,0.3620310990072916,0.20179214618290434,0.19490695396669933,1.0568070519098922
heuristic,Mara,Theo,1021,503,518,0.4926542605288932,10.872673849167484,0.3112332222322313,0.16674173497883074,0.19000979431929482,1.0920666013712046
heuristic,Nico,Ace,1020,520,500,0.5098039215686274,11.227450980392156,0.31487949703108625,0.1815403422982885,0.14411764705882352,1.0794117647058823
heuristic,Nico,June,1020,519,501,0.5088235294117647,11.016666666666667,0.3464447806354009,0.12823707395212244,0.17647058823529413,1.1058823529411765
heuristic,Nico,Mara,1020,597,423,0.5852941176470589,11.154901960784313,0.31683951485322553,0.18711548602566355,0.18333333333333332,1.1519607843137254
heuristic,Nico,Nico,1020,540,480,0.5294117647058824,11.032352941176471,0.5045765573624811,0.4228205811783524,0.14215686274509803,1.0784313725490196
heuristic,Nico,Rae,1020,472,548,0.4627450980392157,11.075490196078432,0.23758519961051608,0.1255200495706825,0.16568627450980392,1.0784313725490196
heuristic,Nico,Sol,1020,529,491,0.5186274509803922,11.217647058823529,0.32852648138437335,0.16116063625240343,0.17058823529411765,1.192156862745098
heuristic,Nico,Theo,1020,494,526,0.4843137254901961,10.95392156862745,0.352367314060682,0.1517050031325517,0.2,1.1107843137254902
heuristic,Rae,Ace,1020,621,399,0.6088235294117647,11.055882352941177,0.32544116342999024,0.17593331559812006,0.16372549019607843,1.1215686274509804
heuristic,Rae,June,1020,604,416,0.592156862745098,11.084313725490196,0.26233858128427384,0.15053953652927649,0.19411764705882353,1.1176470588235294
heuristic,Rae,Mara,1020,524,496,0.5137254901960784,11.096078431372549,0.28971549743770986,0.16769747305177593,0.18627450980392157,1.1784313725490196
heuristic,Rae,Nico,1020,606,414,0.5941176470588235,11.00686274509804,0.23381134764407233,0.1311124966598379,0.15588235294117647,1.0931372549019607
heuristic,Rae,Rae,1020,513,507,0.5029411764705882,10.962745098039216,0.5460561616884279,0.394383831157217,0.1931372549019608,1.1990196078431372
heuristic,Rae,Sol,1020,550,470,0.5392156862745098,11.170588235294117,0.26241881692118657,0.12734772687379323,0.17058823529411765,1.1107843137254902
heuristic,Rae,Theo,1020,629,391,0.6166666666666667,10.874509803921569,0.23413270825820412,0.1602957086188244,0.19411764705882353,1.1009803921568628
heuristic,Sol,Ace,1020,560,460,0.5490196078431373,11.36078431372549,0.31429064549534,0.13841905419399378,0.17647058823529413,1.1549019607843136
heuristic,Sol,June,1020,504,516,0.49411764705882355,11.08529411764706,0.34633412930043334,0.15512514371628194,0.19607843137254902,1.1019607843137256
heuristic,Sol,Mara,1020,571,449,0.5598039215686275,11.151960784313726,0.35903296703296705,0.20395604395604397,0.17352941176470588,1.1666666666666667
heuristic,Sol,Nico,1020,479,541,0.4696078431372549,11.194117647058823,0.32991767384830967,0.16193729199509546,0.14411764705882352,1.1686274509803922
heuristic,Sol,Rae,1020,494,526,0.4843137254901961,11.177450980392157,0.27006402947109903,0.13235681080606965,0.17745098039215687,1.0215686274509803
heuristic,Sol,Sol,1020,499,521,0.4892156862745098,11.156862745098039,0.49718804920913884,0.39947275922671355,0.15784313725490196,1.1490196078431372
heuristic,Sol,Theo,1020,458,562,0.44901960784313727,10.87843137254902,0.3674297043979812,0.14978370583994233,0.20588235294117646,1.146078431372549
heuristic,Theo,Ace,1021,458,563,0.4485798237022527,11.081292850146914,0.29803782923811206,0.14398090860880325,0.1792360430950049,1.090107737512243
heuristic,Theo,June,1021,534,487,0.5230166503428012,10.982370225269344,0.3684116650316597,0.1951306519218764,0.21547502448579825,1.0626836434867777
heuristic,Theo,Mara,1021,505,516,0.49461312438785504,10.908912830558275,0.3060693122643203,0.1644819536721135,0.1958863858961802,1.1018609206660137
heuristic,Theo,Nico,1021,570,451,0.5582761998041136,10.895200783545544,0.34501977705861203,0.1508450197770586,0.19196865817825662,1.0146914789422135
heuristic,Theo,Rae,1020,393,627,0.38529411764705884,10.916666666666666,0.24238886394252357,0.1651549169286035,0.16470588235294117,1.1549019607843136
heuristic,Theo,Sol,1021,544,477,0.5328109696376102,10.90205680705191,0.35962626897852845,0.13943041954900728,0.1743388834476004,1.1224289911851126
heuristic,Theo,Theo,1021,524,497,0.5132223310479922,10.822722820763957,0.5580090497737556,0.4343891402714932,0.21253672869735554,1.0940254652301664
random,Ace,Ace,1021,538,483,0.5269343780607247,11.225269343780607,0.259924962917721,0.09440711979757438,0.1811949069539667,4.726738491674829
random,Ace,June,1021,506,515,0.49559255631733595,11.268364348677768,0.2627553237722729,0.0963928726640591,0.1694417238001959,4.747306562193928
random,Ace,Mara,1021,530,491,0.5190989226248776,11.244857982370226,0.2620851842174027,0.09798798014110269,0.15181194906953965,4.707149853085211
random,Ace,Nico,1021,492,529,0.48188050930460335,11.223310479921645,0.26695174098961516,0.09599441487040754,0.1694417238001959,4.749265426052889
random,Ace,Rae,1021,528,493,0.5171400587659157,11.27228207639569,0.27152663133200106,0.09522982014075941,0.178256611165524,4.724779627815867
random,Ace,Sol,1021,539,482,0.5279138099902057,11.23898139079334,0.2704139433551198,0.0979520697167756,0.168462291870715,4.753183153770813
random,Ace,Theo,1021,502,519,0.49167482859941236,11.22722820763957,0.27174387158684465,0.1023292331850301,0.17042115572967678,4.7571008814887366
random,June,Ace,1020,507,513,0.4970588235294118,11.220588235294118,0.27190913062472694,0.09899519440803844,0.1480392156862745,4.759803921568627
random,June,June,1020,516,504,0.5058823529411764,11.237254901960783,0.2698481940324551,0.10041877508288256,0.14705882352941177,4.7784313725490195
random,June,Mara,1020,500,520,0.49019607843137253,11.25,0.25559912854030503,0.094640522875817,0.1696078431372549,4.699019607843137
random,June,Nico,1020,489,531,0.47941176470588237,11.248039215686275,0.26287806153577964,0.09814346727098405,0.17745098039215687,4.697058823529412
random,June,Rae,1020,509,511,0.49901960784313726,11.254901960784315,0.26062717770034843,0.0955574912891986,0.1607843137254902,4.790196078431372
random,June,Sol,1020,531,489,0.5205882352941177,11.211764705882352,0.2632039174536551,0.0966246939489332,0.1450980392156863,4.731372549019608
random,June,Theo,1020,530,490,0.5196078431372549,11.25294117647059,0.2646802578846489,0.10019167102282628,0.1627450980392157,4.7
random,Mara,Ace,1021,524,497,0.5132223310479922,11.297747306562194,0.25929778933680103,0.0987429562201994,0.17042115572967678,4.718903036238982
random,Mara,June,1021,481,540,0.47110675808031344,11.204701273261508,0.2674825174825175,0.09868881118881119,0.1694417238001959,4.743388834476004
random,Mara,Mara,1021,497,524,0.48677766895200786,11.280117531831538,0.2652600503603369,0.09690023443605106,0.1665034280117532,4.713026444662096
random,Mara,Nico,1021,525,496,0.5142017629774731,11.28109696376102,0.2681021010592117,0.0976732071540198,0.15670910871694418,4.792360430950049
random,Mara,Rae,1021,491,530,0.48090107737512244,11.24975514201763,0.26850078356259793,0.09811944976493123,0.1772771792360431,4.755142017629774
random,Mara,Sol,1021,498,523,0.4877571008814887,11.2615083251714,0.26743781527222127,0.10184379892155157,0.1772771792360431,4.69539666993144
random,Mara,Theo,1021,500,521,0.48971596474045054,11.301665034280118,0.264667648843054,0.10425513476037784,0.1762977473065622,4.769833496571988
random,Nico,Ace,1020,502,518,0.492156862745098,11.229411764705882,0.27466387288283567,0.10127466387288284,0.17352941176470588,4.770588235294118
random,Nico,June,1020,514,506,0.503921568627451,11.241176470588234,0.2697540554683412,0.09706959706959707,0.1627450980392157,4.698039215686275
random,Nico,Mara,1020,537,483,0.5264705882352941,11.253921568627451,0.263611812875686,0.10070563637947556,0.15588235294117647,4.750980392156863
random,Nico,Nico,1020,531,489,0.5205882352941177,11.261764705882353,0.2694350134935144,0.09872029250457039,0.1607843137254902,4.770588235294118
random,Nico,Rae,1020,507,513,0.4970588235294118,11.27450980392157,0.26704347826086955,0.09808695652173913,0.16666666666666666,4.765686274509804
random,Nico,Sol,1020,516,504,0.5058823529411764,11.223529411764705,0.25908455625436755,0.09757162823200559,0.16176470588235295,4.745098039215686
random,Nico,Theo,1020,535,485,0.5245098039215687,11.266666666666667,0.2754959972154542,0.10215802297250261,0.1892156862745098,4.703921568627451
random,Rae,Ace,1020,521,499,0.5107843137254902,11.28921568627451,0.26009552757273124,0.0963091619626574,0.18529411764705883,4.701960784313726
random,Rae,June,1020,498,522,0.48823529411764705,11.27156862745098,0.26902670261807426,0.10115682351917892,0.18333333333333332,4.754901960784314
random,Rae,Mara,1020,538,482,0.5274509803921569,11.211764705882352,0.26154249737670515,0.0956628191675411,0.1715686274509804,4.731372549019608
random,Rae,Nico,1020,543,477,0.5323529411764706,11.258823529411766,0.25931731104144895,0.09247648902821316,0.15,4.753921568627451
random,Rae,Rae,1020,530,490,0.5196078431372549,11.208823529411765,0.2616111256887956,0.09577538703752296,0.15980392156862744,4.7519607843137255
random,Rae,Sol,1020,503,517,0.4931372549019608,11.244117647058824,0.2630569360885866,0.09634667364199145,0.17745098039215687,4.775490196078431
random,Rae,Theo,1020,521,499,0.5107843137254902,11.24705882352941,0.2648186889818689,0.09527545327754533,0.17058823529411765,4.7823529411764705
random,Sol,Ace,1020,545,475,0.5343137254901961,11.226470588235294,0.26233516723430267,0.09772072308095363,0.16176470588235295,4.737254901960784
random,Sol,June,1020,494,526,0.4843137254901961,11.219607843137254,0.27761272282418736,0.09917860887801468,0.1715686274509804,4.713725490196079
random,Sol,Mara,1020,497,523,0.4872549019607843,11.27450980392157,0.2683478260869565,0.09756521739130435,0.16666666666666666,4.764705882352941
random,Sol,Nico,1020,527,493,0.5166666666666667,11.260784313725491,0.2718091589761449,0.09907713738464217,0.1696078431372549,4.780392156862745
random,Sol,Rae,1020,512,508,0.5019607843137255,11.297058823529412,0.26494836414128264,0.09815152304087477,0.16176470588235295,4.788235294117647
random,Sol,Sol,1020,505,515,0.4950980392156863,11.224509803921569,0.2704166302733863,0.10053279762424666,0.16176470588235295,4.742156862745098
random,Sol,Theo,1020,509,511,0.49901960784313726,11.309803921568628,0.2656033287101248,0.0983009708737864,0.18137254901960784,4.805882352941176
random,Theo,Ace,1021,517,504,0.5063663075416258,11.32517140058766,0.2725071348266021,0.1002335034160685,0.15964740450538686,4.86973555337904
random,Theo,June,1021,503,518,0.4926542605288932,11.233104799216454,0.2641032348068707,0.0971313976807045,0.15181194906953965,4.711067580803134
random,Theo,Mara,1021,503,518,0.4926542605288932,11.240940254652301,0.26130521913392,0.09462403067003572,0.16258570029382957,4.776689520078355
random,Theo,Nico,1021,507,514,0.49657198824681686,11.247796278158669,0.26854754440961337,0.0970045280390108,0.17238001958863858,4.76101860920666
random,Theo,Rae,1020,511,509,0.5009803921568627,11.254901960784315,0.26550522648083624,0.10043554006968641,0.15,4.750980392156863
random,Theo,Sol,1021,517,504,0.5063663075416258,11.201762977473066,0.2580222086211419,0.09976392410597185,0.16748285994123407,4.756121449559256
random,Theo,Theo,1021,488,533,0.4779627815866797,11.285014691478942,0.2621072730428745,0.0964242319041833,0.16748285994123407,4.810969637610186
